station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,20,12,1018,150,10,9999,0
SBFL,19,12,1017,150,11,9999,0
SBFL,20,12,1016,160,16,9999,0
SBFL,20,11,1015,180,20,9999,0
SBFL,21,11,1014,170,19,9999,0
SBFL,21,11,1014,150,19,,0
SBFL,21,10,1013,150,20,9999,0
SBFL,22,12,1012,140,20,9999,0
SBFL,23,12,1012,130,16,9999,0
SBFL,23,12,1013,130,17,9999,0
SBFL,23,14,1012,140,18,9999,0
SBFL,23,15,1013,150,16,9999,0
SBFL,22,15,1013,140,15,9999,0
SBFL,21,15,1012,150,17,9999,0
SBFL,21,15,1011,160,16,9999,0
SBFL,24,19,1010,320,4,,0
SBFL,22,19,1009,010,5,,0
SBFL,22,19,1009,010,5,9999,0
SBFL,22,19,1008,360,6,9999,0
SBFL,22,18,1008,360,7,9999,0
SBFL,22,19,1009,320,8,9999,0
SBFL,22,19,1009,360,6,9999,0
SBFL,21,19,1009,VRB,2,9999,0
SBFL,20,18,1010,100,2,9999,0
SBFL,21,18,1010,050,2,9999,0
SBFL,21,18,1009,120,4,9999,0
SBFL,21,18,1009,120,4,9999,0
SBFL,22,18,1008,150,8,9999,0
SBFL,21,18,1007,130,8,9999,0
SBFL,23,18,1006,120,10,9999,0
SBFL,24,18,1005,110,12,9999,0
SBFL,25,18,1005,120,13,9999,0
SBFL,26,20,1004,130,15,9999,0
SBFL,27,18,1004,110,14,,0
SBFL,27,17,1004,120,17,9999,0
SBFL,27,19,1004,120,15,9999,0
SBFL,29,18,1003,110,7,9999,0
SBFL,29,16,1003,340,6,,0
SBFL,28,16,1003,340,6,,0
SBFL,27,17,1002,340,5,,0
SBFL,25,18,1002,350,6,,0
SBFL,24,17,1001,360,6,,0
SBFL,24,17,999,290,10,,0
SBFL,25,17,999,300,13,,0
SBFL,24,18,998,310,12,,0
SBFL,21,18,998,330,10,,0
SBFL,24,19,999,330,9,,0
SBFL,23,20,999,330,12,,0
SBFL,24,21,999,340,14,9999,0
SBFL,23,22,999,020,9,9999,0
SBFL,23,22,999,060,4,9999,1
SBFL,23,22,999,060,4,9999,1
SBFL,21,21,1000,120,4,9999,0
SBFL,21,20,1000,100,9,8000,0
SBFL,21,21,1000,100,11,8000,1
SBFL,22,21,1000,120,13,9999,1
SBFL,24,22,999,190,12,2000,1
SBFL,27,23,1000,200,8,8000,0
SBFL,27,23,997,350,7,9999,0
SBFL,27,23,997,350,12,9999,0
SBFL,28,23,998,350,15,9999,0
SBFL,30,23,998,360,16,9999,0
SBFL,29,22,999,100,14,9999,0
SBFL,30,23,1000,020,15,9999,0
SBFL,29,21,1002,010,14,9999,0
SBFL,27,21,1002,360,13,9999,0
SBFL,25,21,1003,350,12,9999,0
SBFL,25,21,1004,350,11,9999,0
SBFL,24,21,1004,350,13,9999,0
SBFL,24,21,1005,350,12,9999,0
SBFL,24,21,1005,350,11,9999,0
SBFL,24,21,1005,360,9,9999,0
SBFL,24,21,1007,340,9,9999,0
SBFL,24,22,1007,360,8,9999,0
SBFL,24,22,1008,350,7,9999,0
SBFL,24,22,1009,360,8,9999,0
SBFL,24,21,1009,360,6,9999,0
SBFL,24,21,1009,360,6,9999,0
SBFL,24,21,1010,010,6,9999,0
SBFL,24,21,1010,360,6,9999,0
SBFL,24,21,1010,360,6,9999,0
SBFL,24,21,1010,010,4,9999,0
SBFL,24,21,1010,060,4,9999,0
SBFL,25,21,1010,070,7,9999,0
SBFL,25,21,1009,080,10,9999,0
SBFL,26,21,1009,090,9,9999,0
SBFL,26,21,1010,080,11,9999,0
SBFL,27,21,1011,090,12,9999,0
SBFL,28,22,1012,VRB,8,9999,0
SBFL,27,21,1012,130,5,9999,0
SBFL,27,22,1012,090,6,,0
SBFL,25,21,1013,260,4,9999,0
SBFL,26,21,1014,VRB,4,9999,0
SBFL,25,21,1014,120,6,9999,0
SBFL,24,21,1014,000,0,9999,0
SBFL,22,20,1013,120,5,9999,0
SBFL,21,20,1013,120,3,9999,0
SBFL,21,21,1012,180,2,9999,0
SBFL,21,20,1012,200,1,9999,0
SBFL,22,21,1013,100,2,9999,0
SBFL,22,21,1013,000,0,9999,0
SBFL,22,21,1014,000,0,,0
SBFL,23,22,1014,320,2,,0
SBFL,23,22,1014,320,4,,0
SBFL,23,22,1014,330,1,,0
SBFL,23,22,1014,VRB,2,9999,0
SBFL,23,22,1014,VRB,2,9999,0
SBFL,23,22,1013,120,5,9999,0
SBFL,24,22,1013,130,7,9999,0
SBFL,25,22,1013,110,4,9999,0
SBFL,26,22,1012,130,8,9999,0
SBFL,29,22,1012,330,7,9999,0
SBFL,30,23,1012,340,9,9999,0
SBFL,30,22,1013,350,11,9999,0
SBFL,30,22,1013,350,12,9999,0
SBFL,29,22,1014,360,13,9999,0
SBFL,28,21,1015,350,12,9999,0
SBFL,26,21,1016,350,12,9999,0
SBFL,25,22,1017,360,10,9999,0
SBFL,24,21,1017,350,10,9999,0
SBFL,23,22,1017,320,7,9999,0
SBFL,22,21,1016,310,8,9999,0
SBFL,22,21,1016,330,9,9999,0
SBFL,22,21,1016,340,8,9999,0
SBFL,22,21,1016,340,9,9999,0
SBFL,22,21,1017,340,8,9000,0
SBFL,23,21,1018,360,7,9999,0
SBFL,23,21,1018,350,8,9999,0
SBFL,23,21,1019,360,5,9999,0
SBFL,23,20,1019,010,6,9999,0
SBFL,23,20,1019,360,8,9999,0
