station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,22,19,1009,260,5,9999,0
SBFL,23,19,1010,210,5,9999,0
SBFL,23,19,1011,220,6,9999,0
SBFL,24,20,1011,210,5,9999,0
SBFL,23,20,1010,200,9,9999,0
SBFL,23,20,1010,200,9,9999,0
SBFL,24,21,1010,200,10,9999,0
SBFL,24,21,1010,190,10,9999,0
SBFL,25,21,1010,200,10,9999,0
SBFL,25,21,1009,200,11,9999,0
SBFL,27,20,1010,160,11,9999,0
SBFL,27,21,1010,150,9,9999,0
SBFL,26,22,1011,180,10,9999,0
SBFL,27,22,1011,190,9,9999,0
SBFL,27,22,1012,170,10,9999,0
SBFL,27,21,1012,170,10,9999,0
SBFL,27,22,1012,180,7,9999,0
SBFL,26,23,1011,200,9,9999,0
SBFL,24,22,1011,200,3,9999,0
SBFL,23,23,1011,050,2,9999,0
SBFL,23,22,1010,240,2,9999,0
SBFL,23,22,1010,310,2,9999,0
SBFL,23,22,1010,250,3,9999,0
SBFL,23,22,1011,330,3,9999,0
SBFL,23,22,1011,260,4,9999,0
SBFL,23,22,1012,210,4,9999,0
SBFL,23,22,1012,240,6,9999,0
SBFL,23,22,1013,210,4,9999,0
SBFL,23,22,1013,220,4,9999,0
SBFL,22,22,1013,210,4,8000,1
SBFL,22,22,1013,210,6,3000,1
SBFL,22,22,1013,210,6,3000,1
SBFL,23,22,1012,120,2,4000,1
SBFL,23,22,1012,150,7,3000,1
SBFL,23,22,1012,140,7,3000,1
SBFL,24,21,1012,190,7,9999,0
SBFL,24,22,1012,200,5,9999,1
SBFL,25,22,1011,180,5,9999,0
SBFL,25,22,1011,210,4,9999,0
SBFL,24,23,1012,120,4,7000,1
SBFL,25,22,1012,090,6,5000,1
SBFL,25,22,1012,120,5,5000,1
SBFL,25,22,1013,110,7,6000,0
SBFL,25,23,1013,150,6,6000,0
SBFL,25,23,1013,130,6,6000,0
SBFL,25,23,1013,200,7,5000,0
SBFL,24,23,1013,210,7,5000,1
SBFL,23,23,1013,210,7,1500,1
SBFL,23,23,1012,250,5,3500,1
SBFL,23,23,1012,140,3,3500,1
SBFL,23,22,1012,180,4,3500,1
SBFL,23,22,1011,170,5,3500,1
SBFL,23,22,1011,190,4,3500,1
SBFL,24,22,1011,VRB,2,9999,1
SBFL,24,22,1011,220,1,9999,0
SBFL,24,22,1011,100,2,9999,0
SBFL,24,23,1011,150,2,9999,0
SBFL,24,23,1012,VRB,2,9999,0
SBFL,24,22,1013,VRB,2,9999,0
SBFL,25,23,1013,070,3,9999,0
SBFL,26,22,1013,080,3,9999,0
SBFL,26,23,1012,080,3,9999,0
SBFL,26,23,1012,080,3,9999,0
SBFL,26,22,1012,070,4,9999,0
SBFL,26,22,1011,080,6,9999,0
SBFL,27,22,1010,080,7,9999,0
SBFL,27,22,1010,060,8,9999,0
SBFL,28,23,1010,060,8,9999,0
SBFL,28,23,1011,040,6,9999,0
SBFL,28,23,1012,070,6,9999,0
